set_list_id,setlist_title,played_by,played_at,song_title,song_artist,song_youtube_id
514,2018-12-31,OmegaPhone,2018-12-31 23:07:07 -0800,secret,maroon 5,eEw1QqxNWAU
514,2018-12-31,OmegaPhone,2018-12-31 23:04:09 -0800,man from Mars,Artie shaw,cPyWgtY1cM4
514,2018-12-31,OmegaPhone,2018-12-31 23:03:24 -0800,bringing in a brand new year,b.b. king,026UWcK46oM
514,2018-12-31,OmegaPhone,2018-12-31 23:02:59 -0800,like a boss,Amy kucharik & friends,
514,2018-12-31,OmegaPhone,2018-12-31 23:02:13 -0800,happy new year,lighting hopkins,
514,2018-12-31,OmegaPhone,2018-12-31 22:48:54 -0800,grinning in your face,little axe,
514,2018-12-31,OmegaPhone,2018-12-31 22:47:46 -0800,in the dark,nina simone,HmANmf7fXUI
514,2018-12-31,OmegaPhone,2018-12-31 22:47:33 -0800,hound dog,big mama thornton,yoHDrzw-RPg
514,2018-12-31,OmegaPhone,2018-12-31 22:28:37 -0800,Playboy,hot chip,mATrenootCA
514,2018-12-31,OmegaPhone,2018-12-31 22:27:54 -0800,rocks in my bed,allen toussaint and Rhiannon giddens,GOqcSWw3rI8
514,2018-12-31,OmegaPhone,2018-12-31 22:25:10 -0800,born under a bad sign,Albert king,2Py37G9qsfY
514,2018-12-31,OmegaPhone,2018-12-31 22:24:49 -0800,voodoo,Allen stone,xXt1G8gpvPY
514,2018-12-31,OmegaPhone,2018-12-31 22:24:31 -0800,she just wants to dance,keb' mo',WVx7InnsH8o
514,2018-12-31,OmegaPhone,2018-12-31 22:23:15 -0800,'tain't what you do,Jimmie lunceford,1SkoD2CIakQ
514,2018-12-31,OmegaPhone,2018-12-31 22:11:39 -0800,john the revelator,gov't mule,LB8SOCtSJWs
514,2018-12-31,OmegaPhone,2018-12-31 22:10:52 -0800,St. James infirmary,Lou rawls,PFcmcH1DN2k
514,2018-12-31,OmegaPhone,2018-12-31 22:10:31 -0800,shiny stockings,count Basie,MV5apkGSkfM
514,2018-12-31,OmegaPhone,2018-12-31 22:09:55 -0800,drop me off in Harlem,Duke Ellington,VJBkp40KVI0
514,2018-12-31,OmegaPhone,2018-12-31 21:51:20 -0800,cheatin' man,Anthony david,Ew1xrZGOOr0
514,2018-12-31,OmegaPhone,2018-12-31 21:50:00 -0800,human,rag'n'bone man,L3wKzyIN1yk
514,2018-12-31,OmegaPhone,2018-12-31 21:49:41 -0800,down,Marian hill,DpMfP6qUSBo
514,2018-12-31,OmegaPhone,2018-12-31 21:37:42 -0800,callin' u,outlandish,wUNCkXcwGRA
514,2018-12-31,OmegaPhone,2018-12-31 21:32:33 -0800,222,Grace Potter & the notcurnals,ZPEE33a8ufA
514,2018-12-31,OmegaPhone,2018-12-31 21:32:03 -0800,lie to me,Jonny lang,3tigVYfHVmQ
514,2018-12-31,OmegaPhone,2018-12-31 21:31:54 -0800,like to me,Jonny lang,
514,2018-12-31,OmegaPhone,2018-12-31 21:24:09 -0800,baby girl,Laverne baker,
514,2018-12-31,OmegaPhone,2018-12-31 21:21:29 -0800,tangled up,Caro emerald,cyNwWTnCaEA
514,2018-12-31,OmegaPhone,2018-12-31 21:16:14 -0800,black rattler,Carl leyland,bnCklVD_XlY
514,2018-12-31,OmegaPhone,2018-12-31 21:11:40 -0800,you don't have to go,brother yusef,OIRjO9c9KIo
514,2018-12-31,OmegaPhone,2018-12-31 21:08:44 -0800,I got an uncle I Harlem,hot lips page,
514,2018-12-31,OmegaPhone,2018-12-31 21:04:41 -0800,on revival day,Lavern baker,FNbz9MoVhVM
514,2018-12-31,OmegaPhone,2018-12-31 21:03:41 -0800,what kind of woman is this,buddy guy,0zhV99Bvrgg
514,2018-12-31,OmegaPhone,2018-12-31 21:03:09 -0800,Pablo's blues,gare du nord,cNIFFr_LjGY
514,2018-12-31,OmegaPhone,2018-12-31 21:02:52 -0800,calling the maker,Aimee allen,49ahqMTIcJM
513,2018-12-30,OmegaWork,2018-12-30 20:20:16 -0800,a good night,john legend ft. bloodpop,KQRq9FZqNj0
513,2018-12-30,OmegaWork,2018-12-30 20:12:58 -0800,starving,"hailee steinfeld, grey, zedd",xwjwCFZpdns
513,2018-12-30,OmegaWork,2018-12-30 19:58:04 -0800,bang bang,melanie fiona,F6HlYfbaWd0
513,2018-12-30,OmegaWork,2018-12-30 19:54:50 -0800,liquid lunch,caro emerald,EUV2GPas4aY
513,2018-12-30,OmegaWork,2018-12-30 19:53:46 -0800,morning light,rachel goodrich,
513,2018-12-30,OmegaWork,2018-12-30 16:28:04 -0800,lost boy,ruth b.,58TBZnvyGwQ
513,2018-12-30,OmegaWork,2018-12-30 15:10:37 -0800,electric,alina baraz ft. khalid,uwWrSR8SFEc
513,2018-12-30,OmegaWork,2018-12-30 15:04:56 -0800,no angel,birdy,wemAsKJqD_Y
513,2018-12-30,OmegaWork,2018-12-30 14:59:11 -0800,mixed signals,Ruth B.,8vALk08nmyU
513,2018-12-30,OmegaWork,2018-12-30 14:51:02 -0800,only with you,CYN,0xCggNCs2kU
513,2018-12-30,OmegaWork,2018-12-30 14:46:20 -0800,broken,lund,pJqVTlHYVlc
513,2018-12-30,OmegaWork,2018-12-30 14:43:02 -0800,eyes closed,halsey,e_aCcG6SjH4
513,2018-12-30,OmegaWork,2018-12-30 14:40:30 -0800,hope,tim legend ft. br/\ve,HoT1cvWDBjE
512,2018-12-27,OmegaWork,2018-12-27 21:53:36 -0800,i'll still have me,CYN,-MZgtCp8mtc
512,2018-12-27,OmegaWork,2018-12-27 20:52:21 -0800,tee shirt,birdy,oM60hSMqIkI
512,2018-12-27,OmegaWork,2018-12-27 20:48:04 -0800,idon'twanttobeyouanymore,billie eilish,
512,2018-12-27,OmegaWork,2018-12-27 20:40:10 -0800,depression & obsession,xxxtentacion,yas2vpTPWWY
512,2018-12-27,OmegaWork,2018-12-27 20:37:43 -0800,the night we met,Lord Huron,KtlgYxa6BMU
512,2018-12-27,OmegaWork,2018-12-27 20:28:21 -0800,a drop in the ocean,ron pope,7hZpo1ZJDxM
512,2018-12-27,OmegaWork,2018-12-27 20:24:58 -0800,if you want love,NF,LfxY1sg5_rw
512,2018-12-27,OmegaWork,2018-12-27 20:20:32 -0800,pompeii,Jasmine thompson,M7zVn1AXNI0
512,2018-12-27,OmegaWork,2018-12-27 20:20:19 -0800,i'll be good,jaymes young,POqEVwROEQs
512,2018-12-27,OmegaWork,2018-12-27 20:19:59 -0800,hold on,overstreet,8ofCZObsnOo
512,2018-12-27,OmegaWork,2018-12-27 20:10:37 -0800,out of love,alessia cara,vDIhv4xXNeY
512,2018-12-27,OmegaWork,2018-12-27 20:06:28 -0800,i think i'm in love,kat dahlia,nOzz8qkbYcE
512,2018-12-27,OmegaWork,2018-12-27 20:04:34 -0800,tennessee whiskey,chris stapleton,4zAThXFOy2c
512,2018-12-27,OmegaWork,2018-12-27 20:04:31 -0800,tennessee whiskey,chris stapleton\,4zAThXFOy2c
512,2018-12-27,OmegaWork,2018-12-27 19:58:18 -0800,act like you love me,shawn mendez,
512,2018-12-27,OmegaWork,2018-12-27 19:52:39 -0800,i found myself,anna clendening,TJ3J5FzBlhY
512,2018-12-27,OmegaWork,2018-12-27 19:38:38 -0800,i feel like i'm drowning,two feet,WkVvG4QTO9M
512,2018-12-27,OmegaWork,2018-12-27 19:33:00 -0800,i hate u i love u,gnash,
512,2018-12-27,OmegaWork,2018-12-27 19:27:40 -0800,we are young,madilyn bailey,1gPYO0HvUEA
512,2018-12-27,OmegaWork,2018-12-27 19:24:45 -0800,six feet under,billie eilish,HZgiAgYXneE
512,2018-12-27,OmegaWork,2018-12-27 19:19:35 -0800,boys like you,anna clendening,aGl5sZZedrc
512,2018-12-27,OmegaWork,2018-12-27 19:10:26 -0800,say you love me,jessie ware,DAMM8JVbr8g
512,2018-12-27,OmegaWork,2018-12-27 19:08:13 -0800,happier,ed sheeran,iWZmdoY1aTE
512,2018-12-27,OmegaWork,2018-12-27 17:58:45 -0800,rise up,Andra Day,lwgr_IMeEgA
512,2018-12-27,OmegaWork,2018-12-27 17:50:58 -0800,one day,tate mcrae,F9zeI5NoysA
512,2018-12-27,OmegaWork,2018-12-27 17:49:18 -0800,breathe me,Jasmine Thompson,3LxnaoaHHKw
512,2018-12-27,OmegaWork,2018-12-27 17:45:58 -0800,party favor,billie eilish,tGHTOVw6F4Q
512,2018-12-27,OmegaWork,2018-12-27 17:39:04 -0800,in my blood (acoustic),shawn mendez,
512,2018-12-27,OmegaWork,2018-12-27 15:57:36 -0800,dive,ed sheeran,Wv2rLZmbPMA
512,2018-12-27,OmegaWork,2018-12-27 15:52:17 -0800,if by chance,ruth b.,5m2XqQQ7jrE
512,2018-12-27,OmegaWork,2018-12-27 15:48:15 -0800,strange birds,birdy,tx1FL24UGfE
512,2018-12-27,OmegaWork,2018-12-27 15:43:16 -0800,Young And Beautiful,Lana Del Rey,o_1aF54DO60
512,2018-12-27,OmegaWork,2018-12-27 15:29:10 -0800,jealous,labrinth,50VWOBi0VFs
512,2018-12-27,OmegaWork,2018-12-27 15:24:39 -0800,stay,jasmine thompson,q9UZrnLTrds
512,2018-12-27,OmegaWork,2018-12-27 15:22:00 -0800,love the way you lie,eminem,uelHwf8o7_U
512,2018-12-27,OmegaWork,2018-12-27 15:18:09 -0800,mixed signals,Ruth B.,8vALk08nmyU
512,2018-12-27,OmegaWork,2018-12-27 15:10:26 -0800,skinny love,birdy,aNzCDt2eidg
512,2018-12-27,OmegaWork,2018-12-27 15:10:13 -0800,not dark yet,calum scott,--I4at2x64Y
512,2018-12-27,OmegaWork,2018-12-27 14:55:23 -0800,a thousand years,christina perri,rtOvBOTyX00
512,2018-12-27,OmegaWork,2018-12-27 14:48:53 -0800,the district sleeps alone tonight,birdy,Txl5qkq-76E
512,2018-12-27,OmegaWork,2018-12-27 14:43:38 -0800,colors (stripped),halsey,C092uisdqh8
512,2018-12-27,OmegaWork,2018-12-27 14:43:23 -0800,rather be,jasmine thompson,_as_IxjD3Oo
512,2018-12-27,OmegaWork,2018-12-27 14:43:06 -0800,mercy (piano),shawn mendez,
511,2018-12-26,OmegaWork,2018-12-26 14:57:49 -0800,horns,bryce fox,0kTd-orXaLw
511,2018-12-26,OmegaWork,2018-12-26 14:57:33 -0800,space,sabrina carpenter,iKu14akOpr0
511,2018-12-26,OmegaWork,2018-12-26 14:57:23 -0800,river,bishop briggs,h5jz8xdpR0M
511,2018-12-26,OmegaWork,2018-12-26 14:57:07 -0800,the heat,the score,InAaCKqUmjE
511,2018-12-26,OmegaWork,2018-12-26 14:56:56 -0800,hit the ground running,haley reinhart,9OuGB_se06E
511,2018-12-26,OmegaWork,2018-12-26 14:29:41 -0800,shame,elle king,XXI8MGskrN0
510,2018-12-23,OmegaWork,2018-12-23 20:55:44 -0800,christmas blues,holly cole,igt3SJH-bRY
510,2018-12-23,OmegaWork,2018-12-23 19:24:26 -0800,"merry christmas, happy holidays",*nsync,wKj92352UAE
510,2018-12-23,OmegaWork,2018-12-23 19:18:59 -0800,BLUE CHRISTMAS,THE LUMINEERS,9uh_QstbWx8
510,2018-12-23,OmegaWork,2018-12-23 19:15:16 -0800,merry christmas darling (take 1),hop wilson,UjxQB4lg4z0
510,2018-12-23,OmegaWork,2018-12-23 19:14:43 -0800,i saw three ships,lindsey stirling,F8KEgI7WGQ0
510,2018-12-23,OmegaWork,2018-12-23 17:40:47 -0800,christmas boogie,canned heat,GMSVAHhcxwc
509,2018-12-20,OmegaWork,2018-12-20 22:04:40 -0800,silver bells,meaghan smith,5X4o73ETgsc
509,2018-12-20,OmegaWork,2018-12-20 19:27:52 -0800,maybe this time,good lovelies,kAISWIoZcZI
509,2018-12-20,OmegaWork,2018-12-20 19:11:47 -0800,"Merry, Merry christmas",koko taylor,5mTtgRoosog
509,2018-12-20,OmegaWork,2018-12-20 17:59:09 -0800,peace on earth / little drummer boy,bing crosby & david bowie,CuIn95h10ZQ
509,2018-12-20,OmegaWork,2018-12-20 16:53:34 -0800,o come all ye faithful/o holy night,trans-siberian orchestra,fcMe551smvs
509,2018-12-20,OmegaWork,2018-12-20 16:45:32 -0800,it snowed,meaghan smith,ZRjhJ_oWUPs
509,2018-12-20,OmegaWork,2018-12-20 16:40:17 -0800,devonshire carol / angels we have heard on high,craig duncan,VYxgnj5w7fQ
509,2018-12-20,OmegaWork,2018-12-20 16:38:12 -0800,deck the halls,nat king cole,WgEVI8DEkF8
509,2018-12-20,OmegaWork,2018-12-20 16:03:17 -0800,the first noel,*nsync,6CbL8qndoVE
509,2018-12-20,OmegaWork,2018-12-20 15:54:23 -0800,agnus dei,amy grant,yDcJTp08114
509,2018-12-20,OmegaWork,2018-12-20 15:14:27 -0800,"gee whiz, it's christmas",carla thomas,DurNzCqdde4
509,2018-12-20,OmegaWork,2018-12-20 15:10:58 -0800,a holly jolly christmas,burl ives,DtVxFi9C0RA
509,2018-12-20,OmegaWork,2018-12-20 15:10:40 -0800,what child is this,francesca battistelli,ABKhfBsfPMs
509,2018-12-20,OmegaWork,2018-12-20 14:58:24 -0800,thank god it's christmas,queen,6V5mtUff6ik
508,2018-12-19,OmegaWork,2018-12-19 20:11:58 -0800,medley: sussex carol/in dulce jubilo,kildare,
508,2018-12-19,OmegaWork,2018-12-19 20:11:22 -0800,let it snow! let it snow! let it snow!,dean martin,mN7LW0Y00kE
508,2018-12-19,OmegaWork,2018-12-19 19:55:31 -0800,i've got my love to keep me warm,frank sinatra,JqIRaAL4ZzY
508,2018-12-19,OmegaWork,2018-12-19 19:48:04 -0800,back door santa,b.b. king,IMfhaGNoSfw
508,2018-12-19,OmegaWork,2018-12-19 19:44:11 -0800,all i want is you this christmas,*nsync,3g7xnlGodus
508,2018-12-19,OmegaWork,2018-12-19 19:36:27 -0800,hark! the herald angels sing,pentatonix,4tWkK22od7c
508,2018-12-19,OmegaWork,2018-12-19 19:36:03 -0800,this christmas,donny hathaway,pj1mVUEHeUE
508,2018-12-19,OmegaWork,2018-12-19 19:27:27 -0800,have yourself a merry little christmas,luther vandross,lIcAgX2e3CM
508,2018-12-19,OmegaWork,2018-12-19 19:23:22 -0800,up on the housetop,gene autry,5xSlmQkIz8w
508,2018-12-19,OmegaWork,2018-12-19 19:16:55 -0800,white wine in the sun,tim minchin,fCNvZqpa-7Q
508,2018-12-19,OmegaWork,2018-12-19 19:16:16 -0800,the christmas song,michael buble,0bSkwEqTksI
508,2018-12-19,OmegaWork,2018-12-19 19:10:03 -0800,god rest ye merry gentlemen/joy to the world,the celts,ac2Qtpi4l5s
507,2018-12-18,entonfire,2018-12-18 22:38:44 -0800,Imaginary Friend,Mâˆ…,vc_pBcPGKts
507,2018-12-18,OmegaWork,2018-12-18 16:53:24 -0800,december 25,francesca battistelli,oftD2euR05Y
507,2018-12-18,OmegaWork,2018-12-18 16:52:56 -0800,white christmas,clyde mcphatter & the drifters,XrqW1EBLyJA
507,2018-12-18,OmegaWork,2018-12-18 16:46:41 -0800,little christmas song,dave roth,x2-6t1GP4Eo
507,2018-12-18,OmegaWork,2018-12-18 16:42:25 -0800,the christians and the pagans,dar williams,t_KiHRHwaAs
507,2018-12-18,OmegaWork,2018-12-18 16:41:39 -0800,"christmas bells, carousels, & time",trans-siberian orchestra,9Zlad_IHStc
507,2018-12-18,OmegaWork,2018-12-18 16:40:06 -0800,rudolph the red-nosed reindeer,burl ives,bMletImQ_cs
507,2018-12-18,OmegaWork,2018-12-18 16:37:45 -0800,what christmas means to me,stevie wonder,wtgGBgpNcIo
507,2018-12-18,OmegaWork,2018-12-18 15:39:12 -0800,merry christmas baby,bruce springsteen,xeMY6R72XKE
507,2018-12-18,OmegaWork,2018-12-18 15:32:57 -0800,last christmas (pudding mix),WHAM!,rdBF5seCfwg
507,2018-12-18,OmegaWork,2018-12-18 15:30:11 -0800,a holly jolly christmas (single version),burl ives,nVMCUtsmWmQ
507,2018-12-18,OmegaWork,2018-12-18 15:25:09 -0800,have yourself a merry little christmas,michael buble,l3l83C-we-k
507,2018-12-18,OmegaWork,2018-12-18 15:06:42 -0800,big bad handsome man,imelda may,4qJXTR7SyBQ
507,2018-12-18,OmegaWork,2018-12-18 14:48:44 -0800,even if it hurts,sam tinnesz,SqaNhYIxF0I
507,2018-12-18,OmegaWork,2018-12-18 14:06:57 -0800,angel of small death and the codeine scene,hozier,-bmp4QWzHak
506,2018-12-16,OmegaWork,2018-12-16 20:16:47 -0800,no mercy,zayde wolf,El6UfHBAmHE
506,2018-12-16,OmegaWork,2018-12-16 17:34:59 -0800,coming down,halsey,eRXO77hJGKA
506,2018-12-16,OmegaWork,2018-12-16 16:41:40 -0800,trust my lonely,alessia cara,
506,2018-12-16,OmegaWork,2018-12-16 16:38:06 -0800,baddabing baddaboom,earl,YTKjzWXLfWk
506,2018-12-16,OmegaWork,2018-12-16 16:33:26 -0800,i'll still have me,cyn,-MZgtCp8mtc
506,2018-12-16,OmegaWork,2018-12-16 16:29:35 -0800,free animal,foreign air,160rtD36ojI
506,2018-12-16,OmegaWork,2018-12-16 16:12:37 -0800,mama yo! (extended mix),mayra veronica vs. yolanda be cool,Zd6_mb5q5Us
506,2018-12-16,OmegaWork,2018-12-16 16:00:27 -0800,i'm gonna show you crazy,bebe rexha,kEDZZin4_eM
506,2018-12-16,OmegaWork,2018-12-16 15:53:10 -0800,put it on me,matt maeson,T0SC3NjsOiY
506,2018-12-16,OmegaWork,2018-12-16 15:49:40 -0800,human,rag'n'bone man,L3wKzyIN1yk
506,2018-12-16,OmegaWork,2018-12-16 15:47:06 -0800,colors,halsey,
506,2018-12-16,OmegaWork,2018-12-16 15:42:31 -0800,the fire,bishop briggs,I-4SFdxq6oc
506,2018-12-16,OmegaWork,2018-12-16 15:40:05 -0800,all that glitters,earl,WY8W6NqtTlM
506,2018-12-16,OmegaWork,2018-12-16 15:36:28 -0800,pack up the louie,caro emerald,15qupsFAAPw
506,2018-12-16,OmegaWork,2018-12-16 15:34:49 -0800,shake the room,Gamu,iZx9bSgN9Q8
505,2018-12-11,OmegaWork,2018-12-11 15:32:50 -0800,trust my lonely,alessia cara,
504,2018-12-10,OmegaWork,2018-12-10 19:35:50 -0800,PLAY WITH FIRE,SAM TINNESZ,yzVQkO92wNw
504,2018-12-10,entonfire,2018-12-10 15:03:17 -0800,Never Coming Home,Reigning Sound,tirtx2R0oeA
504,2018-12-10,entonfire,2018-12-10 14:23:37 -0800,I'll Be Around,The Growlers,p50R8rkzkhk
503,2018-12-06,OmegaWork,2018-12-06 17:40:37 -0800,walk on water,thirty seconds to mars,FA2w-PMKspo
503,2018-12-06,OmegaWork,2018-12-06 17:36:33 -0800,copycat,billie eilish,
503,2018-12-06,OmegaWork,2018-12-06 17:33:41 -0800,overtime,briKa,DwlO5QMcYN4
503,2018-12-06,OmegaWork,2018-12-06 16:05:38 -0800,eyes closed,halsey,e_aCcG6SjH4
503,2018-12-06,OmegaWork,2018-12-06 16:05:24 -0800,eye closed,halsey,e_aCcG6SjH4
502,2018-12-05,zerzhul,2018-12-05 22:26:12 -0800,Gasoline,Halsey,zRHNi3QfFlE
502,2018-12-05,OmegaWork,2018-12-05 21:48:37 -0800,play with fire,sam tinnesz ft. yacht money,
502,2018-12-05,OmegaWork,2018-12-05 20:42:24 -0800,castle (the huntsman: winter's war version),halsey,adScYCXzuLg
502,2018-12-05,OmegaWork,2018-12-05 20:38:31 -0800,six feet under,billie eilish,HZgiAgYXneE
502,2018-12-05,OmegaWork,2018-12-05 20:18:38 -0800,the other woman,Caro Emerald,huOqr2bXVs8
502,2018-12-05,OmegaWork,2018-12-05 20:13:15 -0800,wild horses (acoustic),bishop briggs,Tl9LElqpFOQ
502,2018-12-05,OmegaWork,2018-12-05 19:26:51 -0800,legendary,welshly arms,Z2CZn966cUg
502,2018-12-05,OmegaWork,2018-12-05 17:35:47 -0800,dark side,bishop briggs,akrnJEjUUm4
502,2018-12-05,OmegaWork,2018-12-05 16:42:28 -0800,bourbon street,jeff tuchy,
502,2018-12-05,OmegaWork,2018-12-05 16:30:03 -0800,got it,marian hill,
502,2018-12-05,OmegaWork,2018-12-05 16:28:09 -0800,all that glitters,earl,WY8W6NqtTlM
502,2018-12-05,OmegaWork,2018-12-05 16:20:00 -0800,shake the room,gamu,iZx9bSgN9Q8
502,2018-12-05,zerzhul,2018-12-05 13:50:36 -0800,put the gun down,zz ward,5chkHjTNFgk
502,2018-12-05,zerzhul,2018-12-05 12:51:20 -0800,hostage,Billie Eilish,skHbZBsS7hM
502,2018-12-05,zerzhul,2018-12-05 12:47:45 -0800,Dream,Bishop Briggs,bqsiJPK-94Q
502,2018-12-05,zerzhul,2018-12-05 12:33:55 -0800,hate u love u,Olivia O'Brien,BiQIc7fG9pA
502,2018-12-05,zerzhul,2018-12-05 12:22:58 -0800,Without Me,Halsey,ZAfAud_M_mg
501,2018-12-04,OmegaWork,2018-12-04 19:53:28 -0800,feeling good,avicii,S565hk5T7SA
501,2018-12-04,OmegaWork,2018-12-04 19:20:39 -0800,tongue tied,earl,-Kj2_bGe3lo
501,2018-12-04,OmegaWork,2018-12-04 19:13:58 -0800,where the devil don't go,elle king,xWuRMQODsWI
501,2018-12-04,OmegaWork,2018-12-04 17:38:36 -0800,I'm gonna show you crazy,bebe rexha,kEDZZin4_eM
501,2018-12-04,OmegaWork,2018-12-04 17:19:57 -0800,hellfire,barns courtney,RDPNjIbFGsI
501,2018-12-04,OmegaWork,2018-12-04 17:19:26 -0800,broken bones,kaleo,x9IE0gLgrcM
501,2018-12-04,OmegaWork,2018-12-04 16:54:24 -0800,you should see me in a crown,billie eilish,
501,2018-12-04,OmegaWork,2018-12-04 16:51:27 -0800,black sheep,gin wigmore,u7aNKstBCM4
501,2018-12-04,OmegaWork,2018-12-04 16:47:07 -0800, sing sing sing (album version),bebo best & the super lounge orchestra,qJ0_r1Emui8
501,2018-12-04,OmegaWork,2018-12-04 16:42:23 -0800,how you like me now?,the heavy ft. the dap-kings horns,zr2yXqmcSr0
501,2018-12-04,OmegaWork,2018-12-04 16:38:41 -0800,legends are made,sam tinnesz,EKVZrbitbd8
501,2018-12-04,OmegaWork,2018-12-04 16:26:50 -0800,high enough,k.flay,
501,2018-12-04,OmegaWork,2018-12-04 16:20:21 -0800,ex's and ohs,elle king,0uLI6BnVh6w
501,2018-12-04,OmegaWork,2018-12-04 16:16:10 -0800,no roots,alice merton,PUdyuKaGQd4
501,2018-12-04,OmegaWork,2018-12-04 15:58:36 -0800,be your love,bishop briggs,oBoQ7TG5BMw
501,2018-12-04,OmegaWork,2018-12-04 15:58:22 -0800,dangerous,zayde wolf,80TPyqacv3I
501,2018-12-04,OmegaWork,2018-12-04 15:54:01 -0800,check it out,oh the larceny,d8wRzS_DSy0
501,2018-12-04,OmegaWork,2018-12-04 15:50:48 -0800,99 problems,Hugo,LloIp0HMJjc
501,2018-12-04,OmegaWork,2018-12-04 15:47:28 -0800,whiskey fever,dorothy,pYDThNDu7z8
501,2018-12-04,OmegaWork,2018-12-04 15:45:49 -0800,gladiator,zayde wolf,fT67ta4VrQQ
501,2018-12-04,OmegaWork,2018-12-04 15:45:12 -0800,lovit,marian hill,bnVIQmPJ_X8
